Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
5172013,5/17/2013,517,Friday,2013,5,17,20,99
5172014,5/17/2014,517,Saturday,2014,5,17,20,100
5172015,5/17/2015,517,Sunday,2015,5,17,21,110
5172016,5/17/2016,517,Tuesday,2016,5,17,21,76
5182006,5/18/2006,518,Thursday,2006,5,18,21,95
5182007,5/18/2007,518,Friday,2007,5,18,20,119
5182008,5/18/2008,518,Sunday,2008,5,18,21,122
5182009,5/18/2009,518,Monday,2009,5,18,21,88
5182010,5/18/2010,518,Tuesday,2010,5,18,21,53
5182011,5/18/2011,518,Wednesday,2011,5,18,21,65
5182012,5/18/2012,518,Friday,2012,5,18,21,99
5182013,5/18/2013,518,Saturday,2013,5,18,20,119
5182014,5/18/2014,518,Sunday,2014,5,18,21,109
5182015,5/18/2015,518,Monday,2015,5,18,21,94
5182016,5/18/2016,518,Wednesday,2016,5,18,21,77
5192006,5/19/2006,519,Friday,2006,5,19,21,115
5192007,5/19/2007,519,Saturday,2007,5,19,20,183
5192008,5/19/2008,519,Monday,2008,5,19,21,64
5192009,5/19/2009,519,Tuesday,2009,5,19,21,70
5192010,5/19/2010,519,Wednesday,2010,5,19,21,69
5192011,5/19/2011,519,Thursday,2011,5,19,21,61
5192012,5/19/2012,519,Saturday,2012,5,19,21,152
5192013,5/19/2013,519,Sunday,2013,5,19,21,108
5192014,5/19/2014,519,Monday,2014,5,19,21,91
5192015,5/19/2015,519,Tuesday,2015,5,19,21,72
5192016,5/19/2016,519,Thursday,2016,5,19,21,77
5202006,5/20/2006,520,Saturday,2006,5,20,21,145
5202007,5/20/2007,520,Sunday,2007,5,20,21,159
5202008,5/20/2008,520,Tuesday,2008,5,20,21,97
5202009,5/20/2009,520,Wednesday,2009,5,20,21,96
5202010,5/20/2010,520,Thursday,2010,5,20,21,69
5202011,5/20/2011,520,Friday,2011,5,20,21,104
5202012,5/20/2012,520,Sunday,2012,5,20,22,127
5202013,5/20/2013,520,Monday,2013,5,20,21,88
5202014,5/20/2014,520,Tuesday,2014,5,20,21,90
5202015,5/20/2015,520,Wednesday,2015,5,20,21,83
5202016,5/20/2016,520,Friday,2016,5,20,21,117
5212006,5/21/2006,521,Sunday,2006,5,21,22,141
5212007,5/21/2007,521,Monday,2007,5,21,21,92
5212008,5/21/2008,521,Wednesday,2008,5,21,21,84
5212009,5/21/2009,521,Thursday,2009,5,21,21,77
5212010,5/21/2010,521,Friday,2010,5,21,21,102
5212011,5/21/2011,521,Saturday,2011,5,21,21,137
5212012,5/21/2012,521,Monday,2012,5,21,22,75
5212013,5/21/2013,521,Tuesday,2013,5,21,21,58
5212014,5/21/2014,521,Wednesday,2014,5,21,21,88
5212015,5/21/2015,521,Thursday,2015,5,21,21,95
5212016,5/21/2016,521,Saturday,2016,5,21,21,140
5222006,5/22/2006,522,Monday,2006,5,22,22,89
5222007,5/22/2007,522,Tuesday,2007,5,22,21,81
5222008,5/22/2008,522,Thursday,2008,5,22,21,101
5222009,5/22/2009,522,Friday,2009,5,22,21,126
5222010,5/22/2010,522,Saturday,2010,5,22,21,124
5222011,5/22/2011,522,Sunday,2011,5,22,22,96
5222012,5/22/2012,522,Tuesday,2012,5,22,22,72
5222013,5/22/2013,522,Wednesday,2013,5,22,21,59
5222014,5/22/2014,522,Thursday,2014,5,22,21,80
5222015,5/22/2015,522,Friday,2015,5,22,21,92
5222016,5/22/2016,522,Sunday,2016,5,22,22,111
5232006,5/23/2006,523,Tuesday,2006,5,23,22,92
5232007,5/23/2007,523,Wednesday,2007,5,23,21,99
5232008,5/23/2008,523,Friday,2008,5,23,21,98
5232009,5/23/2009,523,Saturday,2009,5,23,21,178
5232010,5/23/2010,523,Sunday,2010,5,23,22,116
5232011,5/23/2011,523,Monday,2011,5,23,22,75
5232012,5/23/2012,523,Wednesday,2012,5,23,22,64
5232013,5/23/2013,523,Thursday,2013,5,23,21,78
5232014,5/23/2014,523,Friday,2014,5,23,21,119
5232015,5/23/2015,523,Saturday,2015,5,23,21,149
5232016,5/23/2016,523,Monday,2016,5,23,22,108
5242006,5/24/2006,524,Wednesday,2006,5,24,22,96
5242007,5/24/2007,524,Thursday,2007,5,24,21,112
5242008,5/24/2008,524,Saturday,2008,5,24,21,124
5242009,5/24/2009,524,Sunday,2009,5,24,22,140
5242010,5/24/2010,524,Monday,2010,5,24,22,60
5242011,5/24/2011,524,Tuesday,2011,5,24,22,77
5242012,5/24/2012,524,Thursday,2012,5,24,22,93
5242013,5/24/2013,524,Friday,2013,5,24,21,103
5242014,5/24/2014,524,Saturday,2014,5,24,21,128
5242015,5/24/2015,524,Sunday,2015,5,24,22,133
5242016,5/24/2016,524,Tuesday,2016,5,24,22,81
5252006,5/25/2006,525,Thursday,2006,5,25,22,87
5252007,5/25/2007,525,Friday,2007,5,25,21,154
5252008,5/25/2008,525,Sunday,2008,5,25,22,99
5252009,5/25/2009,525,Monday,2009,5,25,22,102
5252010,5/25/2010,525,Tuesday,2010,5,25,22,75
5252011,5/25/2011,525,Wednesday,2011,5,25,22,74
5252012,5/25/2012,525,Friday,2012,5,25,22,101
5252013,5/25/2013,525,Saturday,2013,5,25,21,124
5252014,5/25/2014,525,Sunday,2014,5,25,22,120
5252015,5/25/2015,525,Monday,2015,5,25,22,95
5252016,5/25/2016,525,Wednesday,2016,5,25,22,103
5262006,5/26/2006,526,Friday,2006,5,26,22,139
5262007,5/26/2007,526,Saturday,2007,5,26,21,165
5262008,5/26/2008,526,Monday,2008,5,26,22,97
5262009,5/26/2009,526,Tuesday,2009,5,26,22,68
5262010,5/26/2010,526,Wednesday,2010,5,26,22,86
5262011,5/26/2011,526,Thursday,2011,5,26,22,85
5262012,5/26/2012,526,Saturday,2012,5,26,22,129
5262013,5/26/2013,526,Sunday,2013,5,26,22,130
5262014,5/26/2014,526,Monday,2014,5,26,22,76
5262015,5/26/2015,526,Tuesday,2015,5,26,22,66
5262016,5/26/2016,526,Thursday,2016,5,26,22,120
5272006,5/27/2006,527,Saturday,2006,5,27,22,129
5272007,5/27/2007,527,Sunday,2007,5,27,22,129
5272008,5/27/2008,527,Tuesday,2008,5,27,22,59
5272009,5/27/2009,527,Wednesday,2009,5,27,22,77
5272010,5/27/2010,527,Thursday,2010,5,27,22,77
5272011,5/27/2011,527,Friday,2011,5,27,22,102
5272012,5/27/2012,527,Sunday,2012,5,27,23,99
5272013,5/27/2013,527,Monday,2013,5,27,22,86
5272014,5/27/2014,527,Tuesday,2014,5,27,22,78
5272015,5/27/2015,527,Wednesday,2015,5,27,22,93
5272016,5/27/2016,527,Friday,2016,5,27,22,126
5282006,5/28/2006,528,Sunday,2006,5,28,23,139
5282007,5/28/2007,528,Monday,2007,5,28,22,132
5282008,5/28/2008,528,Wednesday,2008,5,28,22,74
5282009,5/28/2009,528,Thursday,2009,5,28,22,84
5282010,5/28/2010,528,Friday,2010,5,28,22,115
5282011,5/28/2011,528,Saturday,2011,5,28,22,128
5282012,5/28/2012,528,Monday,2012,5,28,23,103
5282013,5/28/2013,528,Tuesday,2013,5,28,22,73
5282014,5/28/2014,528,Wednesday,2014,5,28,22,74
5282015,5/28/2015,528,Thursday,2015,5,28,22,84
5282016,5/28/2016,528,Saturday,2016,5,28,22,140
5292006,5/29/2006,529,Monday,2006,5,29,23,123
5292007,5/29/2007,529,Tuesday,2007,5,29,22,81
5292008,5/29/2008,529,Thursday,2008,5,29,22,73
5292009,5/29/2009,529,Friday,2009,5,29,22,102
5292010,5/29/2010,529,Saturday,2010,5,29,22,107
5292011,5/29/2011,529,Sunday,2011,5,29,23,115
5292012,5/29/2012,529,Tuesday,2012,5,29,23,100
5292013,5/29/2013,529,Wednesday,2013,5,29,22,73
5292014,5/29/2014,529,Thursday,2014,5,29,22,84
5292015,5/29/2015,529,Friday,2015,5,29,22,97
5292016,5/29/2016,529,Sunday,2016,5,29,23,140
5302006,5/30/2006,530,Tuesday,2006,5,30,23,80
5302007,5/30/2007,530,Wednesday,2007,5,30,22,109
5302008,5/30/2008,530,Friday,2008,5,30,22,87
5302009,5/30/2009,530,Saturday,2009,5,30,22,122
5302010,5/30/2010,530,Sunday,2010,5,30,23,109
5302011,5/30/2011,530,Monday,2011,5,30,23,110
5302012,5/30/2012,530,Wednesday,2012,5,30,23,99
5302013,5/30/2013,530,Thursday,2013,5,30,22,79
5302014,5/30/2014,530,Friday,2014,5,30,22,93
5302015,5/30/2015,530,Saturday,2015,5,30,22,99
5302016,5/30/2016,530,Monday,2016,5,30,23,117
5312006,5/31/2006,531,Wednesday,2006,5,31,23,100
5312007,5/31/2007,531,Thursday,2007,5,31,22,108
5312008,5/31/2008,531,Saturday,2008,5,31,22,118
5312009,5/31/2009,531,Sunday,2009,5,31,23,112
5312010,5/31/2010,531,Monday,2010,5,31,23,85
5312011,5/31/2011,531,Tuesday,2011,5,31,23,79
5312012,5/31/2012,531,Thursday,2012,5,31,23,77
5312013,5/31/2013,531,Friday,2013,5,31,22,115
5312014,5/31/2014,531,Saturday,2014,5,31,22,125
5312015,5/31/2015,531,Sunday,2015,5,31,23,93
5312016,5/31/2016,531,Tuesday,2016,5,31,23,86
6012006,6/1/2006,601,Thursday,2006,6,1,23,82
6012007,6/1/2007,601,Friday,2007,6,1,22,119
6012008,6/1/2008,601,Sunday,2008,6,1,23,124
6012009,6/1/2009,601,Monday,2009,6,1,23,97
6012010,6/1/2010,601,Tuesday,2010,6,1,23,78
6012011,6/1/2011,601,Wednesday,2011,6,1,23,87
6012012,6/1/2012,601,Friday,2012,6,1,23,103
6012013,6/1/2013,601,Saturday,2013,6,1,22,121
6012014,6/1/2014,601,Sunday,2014,6,1,23,109
6012015,6/1/2015,601,Monday,2015,6,1,23,75
6012016,6/1/2016,601,Wednesday,2016,6,1,23,104
6022006,6/2/2006,602,Friday,2006,6,2,23,93
6022007,6/2/2007,602,Saturday,2007,6,2,22,135
6022008,6/2/2008,602,Monday,2008,6,2,23,77
6022009,6/2/2009,602,Tuesday,2009,6,2,23,86
6022010,6/2/2010,602,Wednesday,2010,6,2,23,86
6022011,6/2/2011,602,Thursday,2011,6,2,23,78
6022012,6/2/2012,602,Saturday,2012,6,2,23,129
6022013,6/2/2013,602,Sunday,2013,6,2,23,107
6022014,6/2/2014,602,Monday,2014,6,2,23,75
6022015,6/2/2015,602,Tuesday,2015,6,2,23,63
6022016,6/2/2016,602,Thursday,2016,6,2,23,80
6032006,6/3/2006,603,Saturday,2006,6,3,23,148
6032007,6/3/2007,603,Sunday,2007,6,3,23,132
6032008,6/3/2008,603,Tuesday,2008,6,3,23,70
6032009,6/3/2009,603,Wednesday,2009,6,3,23,88
6032010,6/3/2010,603,Thursday,2010,6,3,23,77
6032011,6/3/2011,603,Friday,2011,6,3,23,84
6032012,6/3/2012,603,Sunday,2012,6,3,24,122
6032013,6/3/2013,603,Monday,2013,6,3,23,94
6032014,6/3/2014,603,Tuesday,2014,6,3,23,85
6032015,6/3/2015,603,Wednesday,2015,6,3,23,91
6032016,6/3/2016,603,Friday,2016,6,3,23,120
6042006,6/4/2006,604,Sunday,2006,6,4,24,117
6042007,6/4/2007,604,Monday,2007,6,4,23,93
6042008,6/4/2008,604,Wednesday,2008,6,4,23,74
6042009,6/4/2009,604,Thursday,2009,6,4,23,94
6042010,6/4/2010,604,Friday,2010,6,4,23,78
6042011,6/4/2011,604,Saturday,2011,6,4,23,116
6042012,6/4/2012,604,Monday,2012,6,4,24,88
6042013,6/4/2013,604,Tuesday,2013,6,4,23,77
6042014,6/4/2014,604,Wednesday,2014,6,4,23,70
6042015,6/4/2015,604,Thursday,2015,6,4,23,110
6042016,6/4/2016,604,Saturday,2016,6,4,23,127
6052006,6/5/2006,605,Monday,2006,6,5,24,104
6052007,6/5/2007,605,Tuesday,2007,6,5,23,96
6052008,6/5/2008,605,Thursday,2008,6,5,23,78
6052009,6/5/2009,605,Friday,2009,6,5,23,108
6052010,6/5/2010,605,Saturday,2010,6,5,23,115
6052011,6/5/2011,605,Sunday,2011,6,5,24,113
6052012,6/5/2012,605,Tuesday,2012,6,5,24,76
6052013,6/5/2013,605,Wednesday,2013,6,5,23,83
6052014,6/5/2014,605,Thursday,2014,6,5,23,100
6052015,6/5/2015,605,Friday,2015,6,5,23,89
6052016,6/5/2016,605,Sunday,2016,6,5,24,115
6062006,6/6/2006,606,Tuesday,2006,6,6,24,90
6062007,6/6/2007,606,Wednesday,2007,6,6,23,106
6062008,6/6/2008,606,Friday,2008,6,6,23,111
6062009,6/6/2009,606,Saturday,2009,6,6,23,156
6062010,6/6/2010,606,Sunday,2010,6,6,24,95
6062011,6/6/2011,606,Monday,2011,6,6,24,68
6062012,6/6/2012,606,Wednesday,2012,6,6,24,86
6062013,6/6/2013,606,Thursday,2013,6,6,23,95
6062014,6/6/2014,606,Friday,2014,6,6,23,91
6062015,6/6/2015,606,Saturday,2015,6,6,23,137
6062016,6/6/2016,606,Monday,2016,6,6,24,97
6072006,6/7/2006,607,Wednesday,2006,6,7,24,93
6072007,6/7/2007,607,Thursday,2007,6,7,23,114
6072008,6/7/2008,607,Saturday,2008,6,7,23,124
6072009,6/7/2009,607,Sunday,2009,6,7,24,101
6072010,6/7/2010,607,Monday,2010,6,7,24,67
6072011,6/7/2011,607,Tuesday,2011,6,7,24,77
6072012,6/7/2012,607,Thursday,2012,6,7,24,93
6072013,6/7/2013,607,Friday,2013,6,7,23,96
6072014,6/7/2014,607,Saturday,2014,6,7,23,146
6072015,6/7/2015,607,Sunday,2015,6,7,24,147
6072016,6/7/2016,607,Tuesday,2016,6,7,24,93
6082006,6/8/2006,608,Thursday,2006,6,8,24,110
6082007,6/8/2007,608,Friday,2007,6,8,23,111
6082008,6/8/2008,608,Sunday,2008,6,8,24,119
6082009,6/8/2009,608,Monday,2009,6,8,24,76
6082010,6/8/2010,608,Tuesday,2010,6,8,24,64
6082011,6/8/2011,608,Wednesday,2011,6,8,24,90
6082012,6/8/2012,608,Friday,2012,6,8,24,90
6082013,6/8/2013,608,Saturday,2013,6,8,23,134
6082014,6/8/2014,608,Sunday,2014,6,8,24,96
6082015,6/8/2015,608,Monday,2015,6,8,24,87
6082016,6/8/2016,608,Wednesday,2016,6,8,24,101
6092006,6/9/2006,609,Friday,2006,6,9,24,115
6092007,6/9/2007,609,Saturday,2007,6,9,23,180
6092008,6/9/2008,609,Monday,2008,6,9,24,86
6092009,6/9/2009,609,Tuesday,2009,6,9,24,75
6092010,6/9/2010,609,Wednesday,2010,6,9,24,66
6092011,6/9/2011,609,Thursday,2011,6,9,24,96
6092012,6/9/2012,609,Saturday,2012,6,9,24,151
6092013,6/9/2013,609,Sunday,2013,6,9,24,107
6092014,6/9/2014,609,Monday,2014,6,9,24,72
6092015,6/9/2015,609,Tuesday,2015,6,9,24,75
6092016,6/9/2016,609,Thursday,2016,6,9,24,105
6102006,6/10/2006,610,Saturday,2006,6,10,24,166
6102007,6/10/2007,610,Sunday,2007,6,10,24,155
6102008,6/10/2008,610,Tuesday,2008,6,10,24,93
6102009,6/10/2009,610,Wednesday,2009,6,10,24,69
6102010,6/10/2010,610,Thursday,2010,6,10,24,93
6102011,6/10/2011,610,Friday,2011,6,10,24,120
6102012,6/10/2012,610,Sunday,2012,6,10,25,128
6102013,6/10/2013,610,Monday,2013,6,10,24,80
6102014,6/10/2014,610,Tuesday,2014,6,10,24,73
6102015,6/10/2015,610,Wednesday,2015,6,10,24,97
6102016,6/10/2016,610,Friday,2016,6,10,24,111
6112006,6/11/2006,611,Sunday,2006,6,11,25,137
6112007,6/11/2007,611,Monday,2007,6,11,24,92
6112008,6/11/2008,611,Wednesday,2008,6,11,24,75
6112009,6/11/2009,611,Thursday,2009,6,11,24,94
6112010,6/11/2010,611,Friday,2010,6,11,24,91
6112011,6/11/2011,611,Saturday,2011,6,11,24,114
6112012,6/11/2012,611,Monday,2012,6,11,25,78
6112013,6/11/2013,611,Tuesday,2013,6,11,24,87
6112014,6/11/2014,611,Wednesday,2014,6,11,24,67
6112015,6/11/2015,611,Thursday,2015,6,11,24,94
6112016,6/11/2016,611,Saturday,2016,6,11,24,145
6122006,6/12/2006,612,Monday,2006,6,12,25,78
6122007,6/12/2007,612,Tuesday,2007,6,12,24,84
6122008,6/12/2008,612,Thursday,2008,6,12,24,99
6122009,6/12/2009,612,Friday,2009,6,12,24,115
6122010,6/12/2010,612,Saturday,2010,6,12,24,105
6122011,6/12/2011,612,Sunday,2011,6,12,25,104
6122012,6/12/2012,612,Tuesday,2012,6,12,25,71
6122013,6/12/2013,612,Wednesday,2013,6,12,24,97
6122014,6/12/2014,612,Thursday,2014,6,12,24,85
6122015,6/12/2015,612,Friday,2015,6,12,24,107
6122016,6/12/2016,612,Sunday,2016,6,12,25,123
6132006,6/13/2006,613,Tuesday,2006,6,13,25,98
6132007,6/13/2007,613,Wednesday,2007,6,13,24,112
6132008,6/13/2008,613,Friday,2008,6,13,24,113
6132009,6/13/2009,613,Saturday,2009,6,13,24,152
6132010,6/13/2010,613,Sunday,2010,6,13,25,101
6132011,6/13/2011,613,Monday,2011,6,13,25,94
6132012,6/13/2012,613,Wednesday,2012,6,13,25,100
6132013,6/13/2013,613,Thursday,2013,6,13,24,98
6132014,6/13/2014,613,Friday,2014,6,13,24,99
6132015,6/13/2015,613,Saturday,2015,6,13,24,119
6132016,6/13/2016,613,Monday,2016,6,13,25,90
6142006,6/14/2006,614,Wednesday,2006,6,14,25,110
6142007,6/14/2007,614,Thursday,2007,6,14,24,114
6142008,6/14/2008,614,Saturday,2008,6,14,24,127
6142009,6/14/2009,614,Sunday,2009,6,14,25,113
6142010,6/14/2010,614,Monday,2010,6,14,25,73
6142011,6/14/2011,614,Tuesday,2011,6,14,25,75
6142012,6/14/2012,614,Thursday,2012,6,14,25,77
6142013,6/14/2013,614,Friday,2013,6,14,24,100
6142014,6/14/2014,614,Saturday,2014,6,14,24,113
6142015,6/14/2015,614,Sunday,2015,6,14,25,119
6142016,6/14/2016,614,Tuesday,2016,6,14,25,85
6152006,6/15/2006,615,Thursday,2006,6,15,25,117
6152007,6/15/2007,615,Friday,2007,6,15,24,130
6152008,6/15/2008,615,Sunday,2008,6,15,25,108
6152009,6/15/2009,615,Monday,2009,6,15,25,76
6152010,6/15/2010,615,Tuesday,2010,6,15,25,73
6152011,6/15/2011,615,Wednesday,2011,6,15,25,72
6152012,6/15/2012,615,Friday,2012,6,15,25,96
6152013,6/15/2013,615,Saturday,2013,6,15,24,142
6152014,6/15/2014,615,Sunday,2014,6,15,25,101
6152015,6/15/2015,615,Monday,2015,6,15,25,101
6152016,6/15/2016,615,Wednesday,2016,6,15,25,95
6162006,6/16/2006,616,Friday,2006,6,16,25,135
6162007,6/16/2007,616,Saturday,2007,6,16,24,185
6162008,6/16/2008,616,Monday,2008,6,16,25,100
6162009,6/16/2009,616,Tuesday,2009,6,16,25,75
6162010,6/16/2010,616,Wednesday,2010,6,16,25,70
6162011,6/16/2011,616,Thursday,2011,6,16,25,83
6162012,6/16/2012,616,Saturday,2012,6,16,25,159
6162013,6/16/2013,616,Sunday,2013,6,16,25,125
6162014,6/16/2014,616,Monday,2014,6,16,25,88
6162015,6/16/2015,616,Tuesday,2015,6,16,25,81
6162016,6/16/2016,616,Thursday,2016,6,16,25,106
6172006,6/17/2006,617,Saturday,2006,6,17,25,156
6172007,6/17/2007,617,Sunday,2007,6,17,25,158
6172008,6/17/2008,617,Tuesday,2008,6,17,25,83
6172009,6/17/2009,617,Wednesday,2009,6,17,25,81
6172010,6/17/2010,617,Thursday,2010,6,17,25,77
6172011,6/17/2011,617,Friday,2011,6,17,25,102
6172012,6/17/2012,617,Sunday,2012,6,17,26,103
6172013,6/17/2013,617,Monday,2013,6,17,25,88
6172014,6/17/2014,617,Tuesday,2014,6,17,25,81
6172015,6/17/2015,617,Wednesday,2015,6,17,25,77
6172016,6/17/2016,617,Friday,2016,6,17,25,110
6182006,6/18/2006,618,Sunday,2006,6,18,26,131
6182007,6/18/2007,618,Monday,2007,6,18,25,111
6182008,6/18/2008,618,Wednesday,2008,6,18,25,85
6182009,6/18/2009,618,Thursday,2009,6,18,25,71
6182010,6/18/2010,618,Friday,2010,6,18,25,109
6182011,6/18/2011,618,Saturday,2011,6,18,25,101
6182012,6/18/2012,618,Monday,2012,6,18,26,65
6182013,6/18/2013,618,Tuesday,2013,6,18,25,64
6182014,6/18/2014,618,Wednesday,2014,6,18,25,83
6182015,6/18/2015,618,Thursday,2015,6,18,25,99
6182016,6/18/2016,618,Saturday,2016,6,18,25,128
6192006,6/19/2006,619,Monday,2006,6,19,26,109
6192007,6/19/2007,619,Tuesday,2007,6,19,25,87
6192008,6/19/2008,619,Thursday,2008,6,19,25,100
6192009,6/19/2009,619,Friday,2009,6,19,25,97
6192010,6/19/2010,619,Saturday,2010,6,19,25,114
6192011,6/19/2011,619,Sunday,2011,6,19,26,93
6192012,6/19/2012,619,Tuesday,2012,6,19,26,80
6192013,6/19/2013,619,Wednesday,2013,6,19,25,76
6192014,6/19/2014,619,Thursday,2014,6,19,25,81
6192015,6/19/2015,619,Friday,2015,6,19,25,98
6192016,6/19/2016,619,Sunday,2016,6,19,26,131
6202006,6/20/2006,620,Tuesday,2006,6,20,26,97
6202007,6/20/2007,620,Wednesday,2007,6,20,25,86
6202008,6/20/2008,620,Friday,2008,6,20,25,97
6202009,6/20/2009,620,Saturday,2009,6,20,25,154
6202010,6/20/2010,620,Sunday,2010,6,20,26,95
6202011,6/20/2011,620,Monday,2011,6,20,26,92
6202012,6/20/2012,620,Wednesday,2012,6,20,26,87
6202013,6/20/2013,620,Thursday,2013,6,20,25,78
6202014,6/20/2014,620,Friday,2014,6,20,25,105
6202015,6/20/2015,620,Saturday,2015,6,20,25,148
6202016,6/20/2016,620,Monday,2016,6,20,26,106
6212006,6/21/2006,621,Wednesday,2006,6,21,26,91
6212007,6/21/2007,621,Thursday,2007,6,21,25,119
6212008,6/21/2008,621,Saturday,2008,6,21,25,147
6212009,6/21/2009,621,Sunday,2009,6,21,26,121
6212010,6/21/2010,621,Monday,2010,6,21,26,85
6212011,6/21/2011,621,Tuesday,2011,6,21,26,111
6212012,6/21/2012,621,Thursday,2012,6,21,26,98
6212013,6/21/2013,621,Friday,2013,6,21,25,89
6212014,6/21/2014,621,Saturday,2014,6,21,25,123
6212015,6/21/2015,621,Sunday,2015,6,21,26,124
6212016,6/21/2016,621,Tuesday,2016,6,21,26,101
6222006,6/22/2006,622,Thursday,2006,6,22,26,72
6222007,6/22/2007,622,Friday,2007,6,22,25,125
6222008,6/22/2008,622,Sunday,2008,6,22,26,143
6222009,6/22/2009,622,Monday,2009,6,22,26,98
6222010,6/22/2010,622,Tuesday,2010,6,22,26,71
6222011,6/22/2011,622,Wednesday,2011,6,22,26,108
6222012,6/22/2012,622,Friday,2012,6,22,26,97
6222013,6/22/2013,622,Saturday,2013,6,22,25,131
6222014,6/22/2014,622,Sunday,2014,6,22,26,115
6222015,6/22/2015,622,Monday,2015,6,22,26,77
6222016,6/22/2016,622,Wednesday,2016,6,22,26,101
6232006,6/23/2006,623,Friday,2006,6,23,26,133
6232007,6/23/2007,623,Saturday,2007,6,23,25,135
6232008,6/23/2008,623,Monday,2008,6,23,26,90
6232009,6/23/2009,623,Tuesday,2009,6,23,26,101
6232010,6/23/2010,623,Wednesday,2010,6,23,26,64
6232011,6/23/2011,623,Thursday,2011,6,23,26,88
6232012,6/23/2012,623,Saturday,2012,6,23,26,149
6232013,6/23/2013,623,Sunday,2013,6,23,26,111
6232014,6/23/2014,623,Monday,2014,6,23,26,100
6232015,6/23/2015,623,Tuesday,2015,6,23,26,65
6232016,6/23/2016,623,Thursday,2016,6,23,26,94
6242006,6/24/2006,624,Saturday,2006,6,24,26,137
6242007,6/24/2007,624,Sunday,2007,6,24,26,140
6242008,6/24/2008,624,Tuesday,2008,6,24,26,86
6242009,6/24/2009,624,Wednesday,2009,6,24,26,84
6242010,6/24/2010,624,Thursday,2010,6,24,26,78
6242011,6/24/2011,624,Friday,2011,6,24,26,96
6242012,6/24/2012,624,Sunday,2012,6,24,27,106
6242013,6/24/2013,624,Monday,2013,6,24,26,73
6242014,6/24/2014,624,Tuesday,2014,6,24,26,87
6242015,6/24/2015,624,Wednesday,2015,6,24,26,110
6242016,6/24/2016,624,Friday,2016,6,24,26,120
6252006,6/25/2006,625,Sunday,2006,6,25,27,127
6252007,6/25/2007,625,Monday,2007,6,25,26,101
6252008,6/25/2008,625,Wednesday,2008,6,25,26,84
6252009,6/25/2009,625,Thursday,2009,6,25,26,85
6252010,6/25/2010,625,Friday,2010,6,25,26,91
6252011,6/25/2011,625,Saturday,2011,6,25,26,163
6252012,6/25/2012,625,Monday,2012,6,25,27,86
6252013,6/25/2013,625,Tuesday,2013,6,25,26,91
6252014,6/25/2014,625,Wednesday,2014,6,25,26,79
6252015,6/25/2015,625,Thursday,2015,6,25,26,113
6252016,6/25/2016,625,Saturday,2016,6,25,26,169
6262006,6/26/2006,626,Monday,2006,6,26,27,98
6262007,6/26/2007,626,Tuesday,2007,6,26,26,101
6262008,6/26/2008,626,Thursday,2008,6,26,26,90
6262009,6/26/2009,626,Friday,2009,6,26,26,129
6262010,6/26/2010,626,Saturday,2010,6,26,26,132
6262011,6/26/2011,626,Sunday,2011,6,26,27,114
6262012,6/26/2012,626,Tuesday,2012,6,26,27,67
6262013,6/26/2013,626,Wednesday,2013,6,26,26,75
6262014,6/26/2014,626,Thursday,2014,6,26,26,108
6262015,6/26/2015,626,Friday,2015,6,26,26,123
6262016,6/26/2016,626,Sunday,2016,6,26,27,133
6272006,6/27/2006,627,Tuesday,2006,6,27,27,91
6272007,6/27/2007,627,Wednesday,2007,6,27,26,93
6272008,6/27/2008,627,Friday,2008,6,27,26,103
6272009,6/27/2009,627,Saturday,2009,6,27,26,145
6272010,6/27/2010,627,Sunday,2010,6,27,27,98
6272011,6/27/2011,627,Monday,2011,6,27,27,85
6272012,6/27/2012,627,Wednesday,2012,6,27,27,95
6272013,6/27/2013,627,Thursday,2013,6,27,26,79
6272014,6/27/2014,627,Friday,2014,6,27,26,89
6272015,6/27/2015,627,Saturday,2015,6,27,26,151
6272016,6/27/2016,627,Monday,2016,6,27,27,105
6282006,6/28/2006,628,Wednesday,2006,6,28,27,97
6282007,6/28/2007,628,Thursday,2007,6,28,26,110
6282008,6/28/2008,628,Saturday,2008,6,28,26,117
6282009,6/28/2009,628,Sunday,2009,6,28,27,119
6282010,6/28/2010,628,Monday,2010,6,28,27,76
6282011,6/28/2011,628,Tuesday,2011,6,28,27,98
6282012,6/28/2012,628,Thursday,2012,6,28,27,100
6282013,6/28/2013,628,Friday,2013,6,28,26,100
6282014,6/28/2014,628,Saturday,2014,6,28,26,122
6282015,6/28/2015,628,Sunday,2015,6,28,27,104
6282016,6/28/2016,628,Tuesday,2016,6,28,27,106
6292006,6/29/2006,629,Thursday,2006,6,29,27,129
6292007,6/29/2007,629,Friday,2007,6,29,26,139
6292008,6/29/2008,629,Sunday,2008,6,29,27,126
6292009,6/29/2009,629,Monday,2009,6,29,27,100
6292010,6/29/2010,629,Tuesday,2010,6,29,27,67
6292011,6/29/2011,629,Wednesday,2011,6,29,27,72
6292012,6/29/2012,629,Friday,2012,6,29,27,114
6292013,6/29/2013,629,Saturday,2013,6,29,26,118
6292014,6/29/2014,629,Sunday,2014,6,29,27,100
6292015,6/29/2015,629,Monday,2015,6,29,27,81
6292016,6/29/2016,629,Wednesday,2016,6,29,27,104
